affinity_group,category,description,eula,icon_uri,image_family,is_premium,label,language,location,logical_size_in_gb,media_link,name,os,os_state,pricing_detail_link,privacy_uri,published_date,publisher_name,recommended_vm_size,show_in_gui,small_icon_uri
,Public,"This image contains the Windows Server 2012 R2 Datacenter operating system with the Windows Server Essentials Experience role installed. The new Windows Server Essentials Experience server role on Windows Server 2012 R2 Datacenter includes features, such as Remote Web Access, that were previously available only in Windows Server Essentials. Before creating a virtual machine, you must configure a valid virtual network to use VPN connections. For more information about how to set up Windows Server Essentials Experience, see [here|http://go.microsoft.com/fwlink/?LinkId=322143].",,WindowsServer2012R2_100.png,Windows Server Essentials Experience on Windows Server 2012 R2,False,Windows Server Essentials Experience on Windows Server 2012 R2 (en-us),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,3a50f22b388a4ff7ab41029918570fa6__Windows-Server-2012-Essentials-20140618-enus,Windows,,,,2014-06-17T16:00:00Z,Microsoft Windows Server Essentials Group,,True,WindowsServer2012R2_45.png
,Public,"This image contains the Windows Server 2012 R2 Datacenter operating system with the Windows Server Essentials Experience role installed. The new Windows Server Essentials Experience server role on Windows Server 2012 R2 Datacenter includes features, such as Remote Web Access, that were previously available only in Windows Server Essentials. Before creating a virtual machine, you must configure a valid virtual network to use VPN connections. For more information about how to set up Windows Server Essentials Experience, see [here|http://go.microsoft.com/fwlink/?LinkId=322143].",,WindowsServer2012R2_100.png,Windows Server Essentials Experience on Windows Server 2012 R2,False,Windows Server Essentials Experience on Windows Server 2012 R2 (en-us),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,3a50f22b388a4ff7ab41029918570fa6__Windows-Server-2012-Essentials-20140715-enus,Windows,,,,2014-07-14T16:00:00Z,Microsoft Windows Server Essentials Group,,True,WindowsServer2012R2_45.png
,Public,"This image contains the Windows Server 2012 R2 Datacenter operating system with the Windows Server Essentials Experience role installed. The new Windows Server Essentials Experience server role on Windows Server 2012 R2 Datacenter includes features, such as Remote Web Access, that were previously available only in Windows Server Essentials. Before creating a virtual machine, you must configure a valid virtual network to use VPN connections. For more information about how to set up Windows Server Essentials Experience, see [here|http://go.microsoft.com/fwlink/?LinkId=322143].",,WindowsServer2012R2_100.png,Windows Server Essentials Experience on Windows Server 2012 R2,False,Windows Server Essentials Experience on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,127,,3a50f22b388a4ff7ab41029918570fa6__Windows-Server-2012-Essentials-20141204-enus,Windows,,,,2014-12-03T16:00:00Z,Microsoft Windows Server Essentials Group,,True,WindowsServer2012R2_45.png
,Public,This distribution of Linux is based on CentOS version 6.5 and is provided by OpenLogic. It contains an installation of the Basic Server packages.,http://www.openlogic.com/azure/service-agreement/,CentOS6_100.png,,False,OpenLogic 6.5,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,5112500ae3b842c8b9c604889f8753c3__OpenLogic-CentOS-65-20150128,Linux,,,,2015-01-28T00:00:00Z,OpenLogic,,True,CentOS6_45.png
,Public,This distribution of Linux is based on CentOS version 6.6 and is provided by OpenLogic. It contains an installation of the Basic Server packages.,http://www.openlogic.com/azure/service-agreement/,CentOS6_100.png,,False,OpenLogic 6.6,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,5112500ae3b842c8b9c604889f8753c3__OpenLogic-CentOS-66-20150128,Linux,,,,2015-01-28T00:00:00Z,OpenLogic,,True,CentOS6_45.png
,Public,This distribution of Linux is based on CentOS version 7.0 and is provided by OpenLogic. It contains an installation of the Basic Server packages.,http://www.openlogic.com/azure/service-agreement/,CentOS6_100.png,,False,OpenLogic 7.0,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,30,,5112500ae3b842c8b9c604889f8753c3__OpenLogic-CentOS-70-20150128,Linux,,,,2015-01-28T00:00:00Z,OpenLogic,,True,CentOS6_45.png
,Public,"Riverbed SteelHead CX for Microsoft Azure speeds the transfer of data and applications to the cloud from end users over the Internet and WAN.  Overcome latency, bandwidth constraints and competition for resources among applications, to speed up migration to the public cloud and accelerate access for users from virtually any location.  The SteelHead image will function in a limited fashion until a data-disk is added, and a valid CCX license applied to the instance. Please use admin/password as initial login credentials to the SteelHead. For more details and recommendations please refer to https://support.riverbed.com/bin/support/static/doc/cloud/cloud_sh_2.3_ug/wwhelp/wwhimpl/js/html/wwhelp.htm#href=azure_cloud_sh.7.4.html",www.riverbed.com/license,RVBD_100x100.png,Riverbed SteelHead CX 8.6,False,Riverbed SteelHead CX 8.6,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,38,,63fcd0d5707b41b1b10f2a1d03ccc387__SteelHead-8.6.1a-3-20141016,Linux,,,http://www.riverbed.com/legal/privacy-policy/,2014-10-16T07:00:00Z,Riverbed Technology,,True,RVBD_45x45.png
,Public,"Riverbed SteelHead CX for Microsoft Azure speeds the transfer of data and applications to the cloud from end users over the Internet and WAN.  Overcome latency, bandwidth constraints and competition for resources among applications, to speed up migration to the public cloud and accelerate access for users from virtually any location.  The SteelHead image will function in a limited fashion until a data-disk is added, and a valid CCX license applied to the instance. Please use admin/password as initial login credentials to the SteelHead. For more details and recommendations please refer to https://support.riverbed.com/bin/support/static/doc/cloud/cloud_sh_2.3_ug/wwhelp/wwhimpl/js/html/wwhelp.htm#href=azure_cloud_sh.7.4.html",,RVBD_100x100.png,Riverbed SteelHead CX 8.6,False,Riverbed SteelHead CX 8.6,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,38,,63fcd0d5707b41b1b10f2a1d03ccc387__SteelHead-8.6.1b-3-20111104,Linux,,,,2011-11-04T07:00:00Z,Riverbed Technology,,True,RVBD_45x45.png
,Public,"Riverbed SteelHead CX for Microsoft Azure speeds the transfer of data and applications to the cloud from end users over the Internet and WAN.  Overcome latency, bandwidth constraints and competition for resources among applications, to speed up migration to the public cloud and accelerate access for users from virtually any location.  The SteelHead image will function in a limited fashion until a data-disk is added, and a valid CCX license applied to the instance. Please use admin/password as initial login credentials to the SteelHead. For more details and recommendations please refer to https://support.riverbed.com/bin/support/static/doc/cloud/cloud_sh_2.3_ug/wwhelp/wwhimpl/js/html/wwhelp.htm#href=azure_cloud_sh.7.4.html",www.riverbed.com/license,RVBD_100x100.png,Riverbed SteelHead CX 8.6,False,Riverbed SteelHead CX 8.6,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,38,,63fcd0d5707b41b1b10f2a1d03ccc387__SteelHead-8.6.2-52-20141222,Linux,,,http://www.riverbed.com/legal/privacy-policy/,2014-12-22T08:00:00Z,Riverbed Technology,,True,RVBD_45x45.png
,Public,"Riverbed SteelHead CX for Microsoft Azure speeds the transfer of data and applications to the cloud from end users over the Internet and WAN.  Overcome latency, bandwidth constraints and competition for resources among applications, to speed up migration to the public cloud and accelerate access for users from virtually any location.  The SteelHead image will function in a limited fashion until a data-disk is added, and a valid CCX license applied to the instance. Please use admin/password as initial login credentials to the SteelHead. For more details and recommendations please refer to Cloud SteelHead documentation at https://support.riverbed.com/content/support/software/steelhead/cloud.html",www.riverbed.com/license,RVBD_100x100.png,Riverbed SteelHead CX 9.0,False,Riverbed SteelHead CX 9.0,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,38,,63fcd0d5707b41b1b10f2a1d03ccc387__SteelHead-9.0.0-15-20141213,Linux,,,http://www.riverbed.com/legal/privacy-policy/,2014-12-13T08:00:00Z,Riverbed Technology,,True,RVBD_45x45.png
,Public,"Note: This appliance is managed via a client application and TCP/807 needs to be forwarded to do so.  See the [deployment README|https://cloudvm.cudasvc.com/azure/deployment-readme-ng.html|_blank] for details.  --  The Barracuda NG Firewall is an enterprise-grade next-generation firewall that was purpose-built for efficient deployment and operation within dispersed, highly dynamic, and security-critical network environments providing multilayer security in the cloud. Beyond its powerful network firewall, IPS, and VPN technologies, the Barracuda NG Firewall integrates a comprehensive set of next-generation firewall technologies.",https://cloudvm.cudasvc.com/eula/ngfirewall-azure-eula.html,Barracuda-100x100.png,Barracuda NG Firewall 5.4,False,Barracuda NG Firewall 5.4.3-182,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,80,,810d5f35ce8748c686feabed1344911c__BarracudaNGFirewall-5.4.3-182,Linux,,,https://techlib.barracuda.com/display/CP/Privacy+Policy,2014-07-14T16:00:00Z,"Barracuda Networks, Inc.",,True,Barracuda-45x45.png
,Public,"Note: This appliance is managed via a client application and TCP/807 needs to be forwarded to do so.  See the [deployment README|https://cloudvm.cudasvc.com/azure/deployment-readme-ng.html|_blank] for details.  --  The Barracuda NG Firewall is an enterprise-grade next-generation firewall that was purpose-built for efficient deployment and operation within dispersed, highly dynamic, and security-critical network environments providing multilayer security in the cloud. Beyond its powerful network firewall, IPS, and VPN technologies, the Barracuda NG Firewall integrates a comprehensive set of next-generation firewall technologies.",https://cloudvm.cudasvc.com/eula/ngfirewall-azure-eula.html,barracuda-100x100.png,Barracuda NG Firewall 5.4,False,Barracuda NG Firewall 5.4.3-182 PatchLevel 4,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,80,,810d5f35ce8748c686feabed1344911c__BarracudaNGFirewall-5.4.3-182-pl4,Linux,,,https://techlib.barracuda.com/display/CP/Privacy+Policy,2014-10-22T19:00:00Z,"Barracuda Networks, Inc.",,True,barracuda-45x45.png
,Public,"Note: This appliance is administered via a web UI and TCP/8000 needs to be forwarded to do so.  See the [deployment README|https://cloudvm.cudasvc.com/azure/deployment-readme-waf.html|_blank] for details.  --  The Barracuda Web Application Firewall inspects all inbound web traffic and blocks SQL injections, Cross-Site Scripting, malware uploads & application DDoS, or any other attacks targeted at your web applications.  Its built-in load balancing technology also allows your web applications to scale with your business and its Data Loss Prevention (DLP) tehnology inspects server responses to help keep your proprietary information safe.",https://cloudvm.cudasvc.com/eula/waf-azure-eula.html,Barracuda-100x100.png,Barracuda Web Application Firewall (WAF) 7.8,False,Barracuda Web Application Firewall (WAF) 7.8,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,50,,810d5f35ce8748c686feabed1344911c__BarracudaWAF-7.8.2.008,Linux,,,https://techlib.barracuda.com/display/CP/Privacy+Policy,2014-07-14T16:00:00Z,"Barracuda Networks, Inc.",,True,Barracuda-45x45.png
,Public,"Note: This appliance is administered via a web UI and TCP/8000 needs to be forwarded to do so. See the [deployment README|https://cloudvm.cudasvc.com/azure/deployment-readme-waf.html|_blank] for details. -- The Barracuda Web Application Firewall inspects all inbound web traffic and blocks SQL injections, Cross-Site Scripting, malware uploads, application DDoS, or any other attacks targeted at your web applications. Its built-in load balancing technology also allows your web applications to scale with your business and its Data Loss Prevention (DLP) tehnology inspects server responses to help keep your proprietary information safe.",https://cloudvm.cudasvc.com/eula/waf-azure-eula.html,Barracuda-100x100.png,Barracuda Web Application Firewall (WAF) 7.8,False,Barracuda Web Application Firewall (WAF) 7.8 PatchLevel 3,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,50,,810d5f35ce8748c686feabed1344911c__BarracudaWAF-7.8.2.008-20141015-byol,Linux,,,https://techlib.barracuda.com/display/CP/Privacy+Policy,2014-10-15T19:00:00Z,"Barracuda Networks, Inc.",,True,Barracuda-45x45.png
